customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,segment,city,state,acquisition_channel
CUST04317,517,1,29298.99,1,2,2,122,5,Hibernating,New Delhi,Delhi,Referral
CUST04318,138,1,2361.35,2,2,1,221,5,Need Attention,Ahmedabad,Gujarat,Referral
CUST04319,442,1,12342.53,1,2,1,121,4,Hibernating,Vadodara,Gujarat,Paid Search
CUST04321,17,5,150130.62,5,5,5,555,15,Champions,Coimbatore,Tamil Nadu,Email
CUST04322,4,6,351186.83999999997,5,5,5,555,15,Champions,Madurai,Tamil Nadu,Organic
CUST04327,64,2,93912.95,3,4,4,344,11,Loyal,Coimbatore,Tamil Nadu,Direct
CUST04329,190,1,86592.19,2,2,4,224,8,Need Attention,Chennai,Tamil Nadu,Referral
CUST04332,14,4,123205.57,5,5,4,554,14,Champions,Siliguri,West Bengal,Direct
CUST04333,44,5,194289.31,4,5,5,455,14,Champions,Surat,Gujarat,Social Media
CUST04337,12,1,22272.08,5,2,2,522,9,Potential Loyalist,Kolkata,West Bengal,Referral
CUST04340,9,1,18032.13,5,2,2,522,9,Potential Loyalist,Siliguri,West Bengal,Email
CUST04342,12,2,23394.98,5,4,2,542,11,Loyal,Bangalore,Karnataka,Social Media
CUST04343,19,1,2431.05,5,2,1,521,8,Potential Loyalist,Siliguri,West Bengal,Social Media
CUST04344,99,1,32285.54,3,2,2,322,7,Need Attention,Madurai,Tamil Nadu,Email
CUST04347,349,1,21683.55,1,2,2,122,5,Hibernating,Kanpur,Uttar Pradesh,Direct
CUST04349,22,2,32783.57,4,4,2,442,10,Loyal,New Delhi,Delhi,Direct
CUST04350,182,2,65113.590000000004,2,4,3,243,9,Loyal,Madurai,Tamil Nadu,Referral
CUST04351,17,3,87963.81,5,5,4,554,14,Champions,Ahmedabad,Gujarat,Organic
CUST04354,229,1,25557.94,2,2,2,222,6,Need Attention,Kolkata,West Bengal,Organic
CUST04355,2,1,49088.25,5,2,3,523,10,Potential Loyalist,Kanpur,Uttar Pradesh,Social Media
CUST04358,202,1,3567.45,2,2,1,221,5,Need Attention,Lucknow,Uttar Pradesh,Organic
CUST04359,130,2,16325.28,2,4,1,241,7,Loyal,Siliguri,West Bengal,Direct
CUST04360,293,1,4940.48,1,2,1,121,4,Hibernating,Siliguri,West Bengal,Referral
CUST04361,34,2,51586.990000000005,4,4,3,443,11,Loyal,Surat,Gujarat,Social Media
CUST04368,65,1,65650.70000000001,3,2,3,323,8,Promising,Mumbai,Maharashtra,Referral
CUST04369,43,1,4207.36,4,2,1,421,7,Potential Loyalist,Ahmedabad,Gujarat,Organic
CUST04371,55,2,179411.25,4,4,5,445,13,Champions,Delhi,Delhi,Paid Search
CUST04374,68,1,11956.57,3,2,1,321,6,Need Attention,Kolkata,West Bengal,Organic
CUST04376,11,2,126345.23000000001,5,4,4,544,13,Champions,Agra,Uttar Pradesh,Email
CUST04377,97,6,205419.56,3,5,5,355,13,Loyal,Mumbai,Maharashtra,Email
CUST04379,41,5,137167.59,4,5,4,454,13,Champions,Udaipur,Rajasthan,Paid Search
CUST04380,60,2,99010.53,3,4,4,344,11,Loyal,Delhi,Delhi,Referral
CUST04381,103,2,6538.1900000000005,3,4,1,341,8,Loyal,Jaipur,Rajasthan,Direct
CUST04384,262,1,1056.58,1,2,1,121,4,Hibernating,Lucknow,Uttar Pradesh,Direct
CUST04386,63,3,59130.39,3,5,3,353,11,Loyal,Kolkata,West Bengal,Referral
CUST04390,259,1,3073.88,1,2,1,121,4,Hibernating,Lucknow,Uttar Pradesh,Organic
CUST04391,22,4,170461.2,4,5,5,455,14,Champions,Kanpur,Uttar Pradesh,Direct
CUST04393,604,1,5550.82,1,2,1,121,4,Hibernating,Bangalore,Karnataka,Paid Search
CUST04394,250,1,26628.94,1,2,2,122,5,Hibernating,Jodhpur,Rajasthan,Email
CUST04397,62,3,39811.24,3,5,2,352,10,Loyal,Agra,Uttar Pradesh,Direct
CUST04398,703,1,92139.20000000001,1,2,4,124,7,Cannot Lose,Delhi,Delhi,Paid Search
CUST04402,15,4,74191.23000000001,5,5,3,553,13,Loyal,Chennai,Tamil Nadu,Referral
CUST04405,361,3,83829.51,1,5,4,154,10,Loyal,Lucknow,Uttar Pradesh,Organic
CUST04406,221,1,161948.2,2,2,5,225,9,Need Attention,Hubli,Karnataka,Organic
CUST04407,140,3,116400.54000000001,2,5,4,254,11,Loyal,Jodhpur,Rajasthan,Email
CUST04408,40,2,119901.16,4,4,4,444,12,Champions,Mysore,Karnataka,Social Media
CUST04411,197,2,18296.32,2,4,2,242,8,Loyal,Vadodara,Gujarat,Organic
CUST04412,269,3,62215.75,1,5,3,153,9,Loyal,Coimbatore,Tamil Nadu,Direct
CUST04413,5,1,13600.25,5,2,1,521,8,Potential Loyalist,Nagpur,Maharashtra,Direct
CUST04414,347,3,189776.25,1,5,5,155,11,Loyal,Ahmedabad,Gujarat,Direct
CUST04416,243,2,85560.34999999999,1,4,4,144,9,Loyal,Agra,Uttar Pradesh,Direct
CUST04424,196,1,77591.36,2,2,4,224,8,Need Attention,Jaipur,Rajasthan,Email
CUST04425,60,3,91756.06000000001,3,5,4,354,12,Loyal,Bangalore,Karnataka,Organic
CUST04426,40,3,146073.3,4,5,5,455,14,Champions,Jaipur,Rajasthan,Referral
CUST04429,126,2,45006.95,2,4,3,243,9,Loyal,Bangalore,Karnataka,Paid Search
CUST04430,38,1,3110.21,4,2,1,421,7,Potential Loyalist,Mumbai,Maharashtra,Organic
CUST04433,11,2,69385.5,5,4,3,543,12,Loyal,Udaipur,Rajasthan,Referral
CUST04435,47,6,126812.72,4,5,4,454,13,Champions,Mysore,Karnataka,Organic
CUST04436,316,1,65096.159999999996,1,2,3,123,6,Hibernating,Kanpur,Uttar Pradesh,Direct
CUST04437,56,1,9053.45,4,2,1,421,7,Potential Loyalist,Hubli,Karnataka,Email
CUST04438,275,1,25541.79,1,2,2,122,5,Hibernating,Kanpur,Uttar Pradesh,Email
CUST04439,1,2,97078.47,5,4,4,544,13,Champions,Coimbatore,Tamil Nadu,Social Media
CUST04440,92,1,38005.17,3,2,2,322,7,Need Attention,Vadodara,Gujarat,Organic
CUST04441,54,1,80920.48000000001,4,2,4,424,10,Potential Loyalist,Madurai,Tamil Nadu,Organic
CUST04443,68,2,157869.31999999998,3,4,5,345,12,Loyal,Siliguri,West Bengal,Organic
CUST04444,24,2,66542.83,4,4,3,443,11,Loyal,Pune,Maharashtra,Referral
CUST04445,202,1,5041.72,2,2,1,221,5,Need Attention,Siliguri,West Bengal,Organic
CUST04446,93,3,25071.91,3,5,2,352,10,Loyal,Siliguri,West Bengal,Social Media
CUST04448,208,1,3859.11,2,2,1,221,5,Need Attention,Udaipur,Rajasthan,Social Media
CUST04450,248,2,46079.950000000004,1,4,3,143,8,Loyal,Pune,Maharashtra,Email
CUST04451,38,12,365822.57999999996,4,5,5,455,14,Champions,Kolkata,West Bengal,Social Media
CUST04452,279,1,13733.03,1,2,1,121,4,Hibernating,Siliguri,West Bengal,Paid Search
CUST04453,12,1,25639.28,5,2,2,522,9,Potential Loyalist,Jaipur,Rajasthan,Email
CUST04454,223,1,47344.4,2,2,3,223,7,Need Attention,Kolkata,West Bengal,Referral
CUST04455,329,1,32557.22,1,2,2,122,5,Hibernating,Udaipur,Rajasthan,Organic
CUST04456,347,1,1058.05,1,2,1,121,4,Hibernating,Vadodara,Gujarat,Referral
CUST04459,17,2,84608.64,5,4,4,544,13,Champions,Mumbai,Maharashtra,Paid Search
CUST04461,108,2,107312.97,3,4,4,344,11,Loyal,Delhi,Delhi,Organic
CUST04465,76,1,25848.57,3,2,2,322,7,Need Attention,Hubli,Karnataka,Direct
CUST04467,10,3,97147.07,5,5,4,554,14,Champions,Hubli,Karnataka,Direct
CUST04468,13,2,47113.22,5,4,3,543,12,Loyal,Delhi,Delhi,Organic
CUST04470,123,2,27925.75,2,4,2,242,8,Loyal,New Delhi,Delhi,Email
CUST04471,549,1,11992.35,1,2,1,121,4,Hibernating,Mysore,Karnataka,Organic
CUST04472,95,1,86133.2,3,2,4,324,9,Promising,Surat,Gujarat,Paid Search
CUST04474,319,1,18028.510000000002,1,2,2,122,5,Hibernating,Pune,Maharashtra,Referral
CUST04475,58,1,78121.26000000001,4,2,4,424,10,Potential Loyalist,Nagpur,Maharashtra,Paid Search
CUST04476,166,3,212031.68000000002,2,5,5,255,12,Loyal,Jaipur,Rajasthan,Direct
CUST04480,7,2,6680.96,5,4,1,541,10,Loyal,New Delhi,Delhi,Email
CUST04483,61,1,118413.6,3,2,4,324,9,Promising,Jaipur,Rajasthan,Organic
CUST04486,63,1,26912.920000000002,3,2,2,322,7,Need Attention,Mumbai,Maharashtra,Organic
CUST04487,45,2,74620.04,4,4,3,443,11,Loyal,Nagpur,Maharashtra,Paid Search
CUST04489,10,1,680.26,5,2,1,521,8,Potential Loyalist,Nagpur,Maharashtra,Social Media
CUST04493,675,1,3676.37,1,2,1,121,4,Hibernating,Agra,Uttar Pradesh,Direct
CUST04494,312,2,46668.69,1,4,3,143,8,Loyal,Agra,Uttar Pradesh,Direct
CUST04495,396,1,7988.84,1,2,1,121,4,Hibernating,Lucknow,Uttar Pradesh,Direct
CUST04496,146,5,177019.25,2,5,5,255,12,Loyal,Jodhpur,Rajasthan,Email
CUST04497,257,3,93044.17,1,5,4,154,10,Loyal,Coimbatore,Tamil Nadu,Social Media
CUST04500,81,1,47295.69,3,2,3,323,8,Promising,Jaipur,Rajasthan,Social Media
CUST04501,59,2,94712.92,4,4,4,444,12,Champions,Madurai,Tamil Nadu,Organic
CUST04502,121,1,7192.57,2,2,1,221,5,Need Attention,Ahmedabad,Gujarat,Paid Search
CUST04505,29,3,105837.66,4,5,4,454,13,Champions,Jodhpur,Rajasthan,Email
CUST04506,33,2,61468.16,4,4,3,443,11,Loyal,Delhi,Delhi,Email
CUST04509,82,1,10003.71,3,2,1,321,6,Need Attention,Madurai,Tamil Nadu,Social Media
CUST04512,104,7,255702.40000000002,3,5,5,355,13,Loyal,New Delhi,Delhi,Social Media
CUST04513,32,2,105974.09,4,4,4,444,12,Champions,Jodhpur,Rajasthan,Social Media
CUST04514,154,2,77955.45,2,4,4,244,10,Loyal,Siliguri,West Bengal,Referral
CUST04516,90,3,228836.5,3,5,5,355,13,Loyal,Madurai,Tamil Nadu,Paid Search
CUST04517,79,3,256368.69,3,5,5,355,13,Loyal,Nagpur,Maharashtra,Social Media
CUST04518,88,1,3267.1,3,2,1,321,6,Need Attention,Pune,Maharashtra,Direct
CUST04521,11,1,17773.8,5,2,2,522,9,Potential Loyalist,Kolkata,West Bengal,Email
CUST04522,10,1,68223.49,5,2,3,523,10,Potential Loyalist,Delhi,Delhi,Social Media
CUST04523,40,1,52466.03,4,2,3,423,9,Potential Loyalist,Kolkata,West Bengal,Direct
CUST04525,274,2,34509.17,1,4,2,142,7,Loyal,Ahmedabad,Gujarat,Social Media
CUST04528,27,3,72905.18000000001,4,5,3,453,12,Loyal,Ahmedabad,Gujarat,Organic
CUST04529,156,2,89742.01999999999,2,4,4,244,10,Loyal,Mumbai,Maharashtra,Social Media
CUST04530,29,2,225621.02000000002,4,4,5,445,13,Champions,Madurai,Tamil Nadu,Paid Search
CUST04531,14,5,206404.47,5,5,5,555,15,Champions,Kanpur,Uttar Pradesh,Direct
CUST04534,4,1,15157.17,5,2,1,521,8,Potential Loyalist,Udaipur,Rajasthan,Email
CUST04535,36,2,110784.39,4,4,4,444,12,Champions,Vadodara,Gujarat,Organic
CUST04536,12,1,1303.54,5,2,1,521,8,Potential Loyalist,Bangalore,Karnataka,Organic
CUST04537,20,2,65825.19,5,4,3,543,12,Loyal,Coimbatore,Tamil Nadu,Direct
CUST04542,26,1,32045.07,4,2,2,422,8,Potential Loyalist,Delhi,Delhi,Social Media
CUST04543,47,4,159628.5,4,5,5,455,14,Champions,Ahmedabad,Gujarat,Organic
CUST04545,17,2,92719.55,5,4,4,544,13,Champions,Nagpur,Maharashtra,Organic
CUST04546,419,2,87715.98,1,4,4,144,9,Loyal,Kolkata,West Bengal,Organic
CUST04547,29,2,90375.68,4,4,4,444,12,Champions,Jodhpur,Rajasthan,Social Media
CUST04550,276,1,8606.119999999999,1,2,1,121,4,Hibernating,Kanpur,Uttar Pradesh,Email
CUST04551,20,3,69278.36,5,5,3,553,13,Loyal,Chennai,Tamil Nadu,Organic
CUST04552,105,1,59138.09,3,2,3,323,8,Promising,Jodhpur,Rajasthan,Paid Search
CUST04554,111,2,143560.65,3,4,5,345,12,Loyal,Mumbai,Maharashtra,Referral
CUST04555,52,1,12777.9,4,2,1,421,7,Potential Loyalist,Surat,Gujarat,Paid Search
CUST04556,98,3,90612.31,3,5,4,354,12,Loyal,Lucknow,Uttar Pradesh,Referral
CUST04557,6,1,2246.27,5,2,1,521,8,Potential Loyalist,New Delhi,Delhi,Direct
CUST04558,280,1,36373.81,1,2,2,122,5,Hibernating,New Delhi,Delhi,Paid Search
CUST04562,335,2,141258.5,1,4,4,144,9,Loyal,Siliguri,West Bengal,Paid Search
CUST04564,42,1,24361.58,4,2,2,422,8,Potential Loyalist,Chennai,Tamil Nadu,Email
CUST04566,56,4,173693.41999999998,4,5,5,455,14,Champions,Jodhpur,Rajasthan,Email
CUST04567,280,1,7563.46,1,2,1,121,4,Hibernating,Delhi,Delhi,Social Media
CUST04569,71,1,74686.45999999999,3,2,3,323,8,Promising,New Delhi,Delhi,Direct
CUST04570,30,2,148458.69999999998,4,4,5,445,13,Champions,Surat,Gujarat,Email
CUST04571,250,1,15218.58,1,2,1,121,4,Hibernating,Kanpur,Uttar Pradesh,Referral
CUST04572,246,1,2102.54,1,2,1,121,4,Hibernating,New Delhi,Delhi,Referral
CUST04573,35,1,1415.87,4,2,1,421,7,Potential Loyalist,Ahmedabad,Gujarat,Paid Search
CUST04575,189,1,6713.46,2,2,1,221,5,Need Attention,New Delhi,Delhi,Direct
CUST04577,12,1,60652.85,5,2,3,523,10,Potential Loyalist,Udaipur,Rajasthan,Organic
CUST04578,9,4,66170.24,5,5,3,553,13,Loyal,Mysore,Karnataka,Organic
CUST04580,33,1,59877.130000000005,4,2,3,423,9,Potential Loyalist,Hubli,Karnataka,Email
CUST04582,338,1,24765.19,1,2,2,122,5,Hibernating,Mysore,Karnataka,Email
CUST04584,58,3,63982.28,4,5,3,453,12,Loyal,Chennai,Tamil Nadu,Email
CUST04588,44,1,4416.69,4,2,1,421,7,Potential Loyalist,Mumbai,Maharashtra,Paid Search
CUST04590,151,2,156241.22,2,4,5,245,11,Loyal,New Delhi,Delhi,Organic
CUST04591,17,3,26455.06,5,5,2,552,12,Loyal,Kanpur,Uttar Pradesh,Referral
CUST04598,114,2,164462.43,3,4,5,345,12,Loyal,Jodhpur,Rajasthan,Paid Search
CUST04599,520,1,79559.85,1,2,4,124,7,Cannot Lose,Coimbatore,Tamil Nadu,Direct
CUST04600,46,6,287495.58,4,5,5,455,14,Champions,New Delhi,Delhi,Referral
CUST04601,214,1,38306.47,2,2,2,222,6,Need Attention,Siliguri,West Bengal,Referral
CUST04602,19,1,18286.21,5,2,2,522,9,Potential Loyalist,Pune,Maharashtra,Direct
CUST04603,51,1,2954.16,4,2,1,421,7,Potential Loyalist,Jodhpur,Rajasthan,Referral
CUST04605,335,2,18444.940000000002,1,4,2,142,7,Loyal,Hubli,Karnataka,Organic
CUST04606,607,1,4694.18,1,2,1,121,4,Hibernating,Mysore,Karnataka,Direct
CUST04607,58,1,24908.18,4,2,2,422,8,Potential Loyalist,Mysore,Karnataka,Social Media
CUST04609,34,1,69347.28,4,2,3,423,9,Potential Loyalist,Chennai,Tamil Nadu,Organic
CUST04610,497,1,3972.18,1,2,1,121,4,Hibernating,Lucknow,Uttar Pradesh,Email
CUST04612,1,2,133406.21,5,4,4,544,13,Champions,Mysore,Karnataka,Referral
CUST04613,18,6,162207.31,5,5,5,555,15,Champions,Pune,Maharashtra,Referral
CUST04614,205,2,34920.86,2,4,2,242,8,Loyal,Siliguri,West Bengal,Referral
CUST04615,7,5,348441.57999999996,5,5,5,555,15,Champions,Madurai,Tamil Nadu,Referral
CUST04616,29,5,128090.23000000001,4,5,4,454,13,Champions,Siliguri,West Bengal,Social Media
CUST04622,618,1,2928.13,1,2,1,121,4,Hibernating,Delhi,Delhi,Paid Search
CUST04623,81,2,123909.38,3,4,4,344,11,Loyal,Mysore,Karnataka,Paid Search
CUST04624,9,1,58691.85,5,3,3,533,11,Potential Loyalist,Kolkata,West Bengal,Direct
CUST04625,99,2,212314.27,3,4,5,345,12,Loyal,Surat,Gujarat,Direct
CUST04631,179,3,24395.63,2,5,2,252,9,Loyal,Jaipur,Rajasthan,Social Media
CUST04632,82,1,47735.95,3,3,3,333,9,Promising,Vadodara,Gujarat,Paid Search
CUST04633,85,1,87937.79000000001,3,3,4,334,10,Promising,Lucknow,Uttar Pradesh,Organic
CUST04634,335,2,7348.42,1,4,1,141,6,Loyal,Bangalore,Karnataka,Direct
CUST04636,30,2,125056.25,4,4,4,444,12,Champions,Kanpur,Uttar Pradesh,Referral
CUST04638,1,1,8721.89,5,3,1,531,9,Potential Loyalist,Agra,Uttar Pradesh,Direct
CUST04639,0,8,426953.85000000003,5,5,5,555,15,Champions,Ahmedabad,Gujarat,Referral
CUST04640,41,2,171285.89,4,4,5,445,13,Champions,Jodhpur,Rajasthan,Referral
CUST04642,144,1,4508.86,2,3,1,231,6,Need Attention,New Delhi,Delhi,Paid Search
CUST04643,256,1,2048.04,1,3,1,131,5,At Risk,Ahmedabad,Gujarat,Email
CUST04644,215,1,4760.61,2,3,1,231,6,Need Attention,Vadodara,Gujarat,Social Media
CUST04645,4,1,1478.2,5,3,1,531,9,Potential Loyalist,Ahmedabad,Gujarat,Referral
CUST04646,201,2,98617.97,2,4,4,244,10,Loyal,Surat,Gujarat,Email
CUST04648,127,2,58677.74,2,4,3,243,9,Loyal,Pune,Maharashtra,Social Media
CUST04649,186,1,11300.66,2,3,1,231,6,Need Attention,Vadodara,Gujarat,Email
CUST04652,301,3,191910.95,1,5,5,155,11,Loyal,Chennai,Tamil Nadu,Referral
CUST04655,588,1,60186.14,1,3,3,133,7,At Risk,Jaipur,Rajasthan,Organic
CUST04656,40,5,108859.75,4,5,4,454,13,Champions,Nagpur,Maharashtra,Direct
CUST04659,20,2,36326.090000000004,5,4,2,542,11,Loyal,Jaipur,Rajasthan,Email
CUST04661,20,5,277693.6,5,5,5,555,15,Champions,Delhi,Delhi,Email
CUST04663,628,1,89262.54,1,3,4,134,8,At Risk,Mumbai,Maharashtra,Referral
CUST04667,0,1,46388.78,5,3,3,533,11,Potential Loyalist,Siliguri,West Bengal,Referral
CUST04668,192,1,65218.98,2,3,3,233,8,Need Attention,Jaipur,Rajasthan,Organic
CUST04669,326,2,63812.490000000005,1,4,3,143,8,Loyal,Nagpur,Maharashtra,Direct
CUST04670,94,1,54087.130000000005,3,3,3,333,9,Promising,Udaipur,Rajasthan,Organic
CUST04672,4,1,128535.06999999999,5,3,4,534,12,Potential Loyalist,Mumbai,Maharashtra,Paid Search
CUST04673,11,3,121295.15,5,5,4,554,14,Champions,New Delhi,Delhi,Organic
CUST04674,29,3,233420.32,4,5,5,455,14,Champions,Surat,Gujarat,Direct
CUST04675,30,1,89947.76,4,3,4,434,11,Potential Loyalist,Kolkata,West Bengal,Email
CUST04677,14,2,47237.25,5,4,3,543,12,Loyal,Mysore,Karnataka,Paid Search
CUST04678,82,2,164817.64,3,4,5,345,12,Loyal,Bangalore,Karnataka,Referral
CUST04679,61,2,26392.5,3,4,2,342,9,Loyal,Vadodara,Gujarat,Paid Search
CUST04681,29,2,84140.08,4,4,4,444,12,Champions,Jaipur,Rajasthan,Social Media
CUST04683,105,2,9846.43,3,4,1,341,8,Loyal,Chennai,Tamil Nadu,Paid Search
CUST04684,30,4,193022.91,4,5,5,455,14,Champions,Jaipur,Rajasthan,Direct
CUST04685,205,1,3231.3,2,3,1,231,6,Need Attention,New Delhi,Delhi,Social Media
CUST04686,213,1,2040.55,2,3,1,231,6,Need Attention,Coimbatore,Tamil Nadu,Paid Search
CUST04690,154,2,70278.14,2,4,3,243,9,Loyal,Jaipur,Rajasthan,Email
CUST04692,275,1,3299.16,1,3,1,131,5,At Risk,Bangalore,Karnataka,Referral
CUST04693,27,1,49713.53,4,3,3,433,10,Potential Loyalist,Madurai,Tamil Nadu,Direct
CUST04695,30,2,84725.33,4,4,4,444,12,Champions,Siliguri,West Bengal,Email
CUST04696,11,2,66098.03,5,4,3,543,12,Loyal,Jaipur,Rajasthan,Social Media
CUST04697,10,1,66900.59,5,3,3,533,11,Potential Loyalist,New Delhi,Delhi,Paid Search
CUST04699,322,2,50800.96,1,4,3,143,8,Loyal,Nagpur,Maharashtra,Organic
CUST04700,282,1,16440.74,1,3,1,131,5,At Risk,Lucknow,Uttar Pradesh,Social Media
CUST04701,6,1,3939.15,5,3,1,531,9,Potential Loyalist,New Delhi,Delhi,Paid Search
CUST04702,281,3,57580.9,1,5,3,153,9,Loyal,Kolkata,West Bengal,Referral
CUST04704,89,2,145907.63,3,4,5,345,12,Loyal,Kolkata,West Bengal,Direct
CUST04706,77,1,97042.04,3,3,4,334,10,Promising,Pune,Maharashtra,Referral
CUST04708,151,1,130869.33,2,3,4,234,9,Need Attention,Ahmedabad,Gujarat,Email
CUST04709,63,4,223867.28000000003,3,5,5,355,13,Loyal,Ahmedabad,Gujarat,Organic
CUST04710,70,1,62352.229999999996,3,3,3,333,9,Promising,Coimbatore,Tamil Nadu,Paid Search
CUST04715,101,1,34481.009999999995,3,3,2,332,8,Need Attention,Agra,Uttar Pradesh,Organic
CUST04716,17,2,96996.74999999999,5,4,4,544,13,Champions,Mysore,Karnataka,Organic
CUST04718,14,1,13460.64,5,3,1,531,9,Potential Loyalist,Surat,Gujarat,Referral
CUST04719,103,2,57967.95,3,4,3,343,10,Loyal,Hubli,Karnataka,Direct
CUST04720,2,2,61261.56,5,4,3,543,12,Loyal,Madurai,Tamil Nadu,Social Media
CUST04721,23,8,390267.0,4,5,5,455,14,Champions,Jodhpur,Rajasthan,Paid Search
CUST04724,356,1,23363.37,1,3,2,132,6,At Risk,Jaipur,Rajasthan,Paid Search
CUST04725,243,3,258299.4,1,5,5,155,11,Loyal,Bangalore,Karnataka,Social Media
CUST04726,8,2,139825.2,5,4,4,544,13,Champions,Madurai,Tamil Nadu,Referral
CUST04728,84,5,133272.82,3,5,4,354,12,Loyal,Kolkata,West Bengal,Email
CUST04732,14,1,119657.5,5,3,4,534,12,Potential Loyalist,Pune,Maharashtra,Social Media
CUST04733,54,2,94732.06999999999,4,4,4,444,12,Champions,Udaipur,Rajasthan,Email
CUST04736,27,3,72823.73,4,5,3,453,12,Loyal,Siliguri,West Bengal,Social Media
CUST04741,7,5,206516.76,5,5,5,555,15,Champions,Kanpur,Uttar Pradesh,Organic
CUST04743,353,1,7238.98,1,3,1,131,5,At Risk,Siliguri,West Bengal,Social Media
CUST04747,16,5,160628.88,5,5,5,555,15,Champions,Pune,Maharashtra,Social Media
CUST04748,28,1,524.44,4,3,1,431,8,Potential Loyalist,Kolkata,West Bengal,Social Media
CUST04753,88,5,229457.97,3,5,5,355,13,Loyal,Coimbatore,Tamil Nadu,Paid Search
CUST04757,71,3,47313.71,3,5,3,353,11,Loyal,Siliguri,West Bengal,Paid Search
CUST04758,54,1,24706.17,4,3,2,432,9,Potential Loyalist,Agra,Uttar Pradesh,Email
CUST04759,1,7,435162.01999999996,5,5,5,555,15,Champions,Vadodara,Gujarat,Referral
CUST04763,96,1,1582.4,3,3,1,331,7,Need Attention,Kolkata,West Bengal,Email
CUST04767,285,2,11415.119999999999,1,4,1,141,6,Loyal,New Delhi,Delhi,Paid Search
CUST04768,78,1,22795.17,3,3,2,332,8,Need Attention,Vadodara,Gujarat,Referral
CUST04769,348,2,81625.37,1,4,4,144,9,Loyal,Udaipur,Rajasthan,Paid Search
CUST04770,607,1,3077.35,1,3,1,131,5,At Risk,Lucknow,Uttar Pradesh,Paid Search
CUST04775,59,3,155762.7,4,5,5,455,14,Champions,Surat,Gujarat,Email
CUST04776,100,1,54054.25,3,3,3,333,9,Promising,Mumbai,Maharashtra,Organic
CUST04777,293,3,148024.72,1,5,5,155,11,Loyal,Agra,Uttar Pradesh,Referral
CUST04780,4,1,29410.75,5,3,2,532,10,Potential Loyalist,Bangalore,Karnataka,Organic
CUST04781,52,3,219769.59,4,5,5,455,14,Champions,Jodhpur,Rajasthan,Referral
CUST04783,338,1,66396.32,1,3,3,133,7,At Risk,Jaipur,Rajasthan,Email
CUST04785,20,2,38370.97,5,4,2,542,11,Loyal,Lucknow,Uttar Pradesh,Social Media
CUST04789,176,1,45970.16,2,3,3,233,8,Need Attention,New Delhi,Delhi,Organic
CUST04790,2,3,62620.64,5,5,3,553,13,Loyal,Kanpur,Uttar Pradesh,Social Media
CUST04791,94,1,493.22,3,3,1,331,7,Need Attention,Kolkata,West Bengal,Direct
CUST04792,50,3,126343.98,4,5,4,454,13,Champions,Lucknow,Uttar Pradesh,Direct
CUST04798,440,1,63782.52,1,3,3,133,7,At Risk,Pune,Maharashtra,Paid Search
CUST04800,208,2,25493.660000000003,2,4,2,242,8,Loyal,New Delhi,Delhi,Email
CUST04801,118,1,8516.039999999999,3,3,1,331,7,Need Attention,Siliguri,West Bengal,Social Media
CUST04803,73,1,56349.88,3,3,3,333,9,Promising,New Delhi,Delhi,Email
CUST04804,400,2,96345.03,1,4,4,144,9,Loyal,New Delhi,Delhi,Paid Search
CUST04806,78,1,4174.49,3,3,1,331,7,Need Attention,Mumbai,Maharashtra,Paid Search
CUST04808,56,2,45041.43,4,4,3,443,11,Loyal,Hubli,Karnataka,Referral
CUST04810,146,1,62694.11,2,3,3,233,8,Need Attention,Surat,Gujarat,Paid Search
CUST04815,150,2,114726.95000000001,2,4,4,244,10,Loyal,Delhi,Delhi,Referral
CUST04817,37,1,67636.57,4,3,3,433,10,Potential Loyalist,New Delhi,Delhi,Social Media
CUST04819,154,3,258342.37,2,5,5,255,12,Loyal,Udaipur,Rajasthan,Organic
CUST04821,215,1,24556.15,2,3,2,232,7,Need Attention,Delhi,Delhi,Organic
CUST04823,70,2,75149.36,3,4,3,343,10,Loyal,Udaipur,Rajasthan,Paid Search
CUST04826,35,5,299885.48,4,5,5,455,14,Champions,Siliguri,West Bengal,Direct
CUST04827,23,2,38981.58,4,4,2,442,10,Loyal,New Delhi,Delhi,Referral
CUST04830,31,1,64938.55,4,3,3,433,10,Potential Loyalist,Hubli,Karnataka,Referral
CUST04831,15,3,62490.41,5,5,3,553,13,Loyal,Madurai,Tamil Nadu,Social Media
CUST04836,96,7,232388.93,3,5,5,355,13,Loyal,Vadodara,Gujarat,Organic
CUST04841,0,3,56313.41,5,5,3,553,13,Loyal,Siliguri,West Bengal,Direct
CUST04842,54,2,48530.44,4,4,3,443,11,Loyal,Kolkata,West Bengal,Paid Search
CUST04845,10,3,90880.48,5,5,4,554,14,Champions,Agra,Uttar Pradesh,Email
CUST04847,10,2,38705.850000000006,5,4,2,542,11,Loyal,New Delhi,Delhi,Social Media
CUST04850,191,1,15879.77,2,3,1,231,6,Need Attention,Delhi,Delhi,Referral
CUST04851,112,1,54321.990000000005,3,3,3,333,9,Promising,Chennai,Tamil Nadu,Email
CUST04853,122,4,93022.57,2,5,4,254,11,Loyal,Jodhpur,Rajasthan,Social Media
CUST04854,235,1,8468.02,1,3,1,131,5,At Risk,Vadodara,Gujarat,Paid Search
CUST04856,77,3,49277.25000000001,3,5,3,353,11,Loyal,New Delhi,Delhi,Organic
CUST04858,103,1,13751.84,3,3,1,331,7,Need Attention,Mysore,Karnataka,Referral
