customer_id,total_revenue,avg_order_value,order_count,first_order,last_order,customer_lifetime_days,signup_date,state,acquisition_channel,age,gender,historical_clv,purchase_frequency,clv_segment
CUST04308,3132.22,3132.22,1,2024-12-07,2024-12-07,1,2023-10-23,Karnataka,Organic,55,F,3132.22,0.9677419354838709,Very Low
CUST04309,28356.630000000005,28356.630000000005,1,2023-07-17,2023-07-17,1,2023-05-30,Karnataka,Referral,20,F,28356.630000000005,0.9677419354838709,Low
CUST04310,188876.93,37775.386,5,2024-04-24,2024-11-13,204,2024-04-19,Tamil Nadu,Referral,36,Other,188876.93,0.6410256410256411,Very High
CUST04312,192217.83,48054.4575,4,2023-08-27,2024-09-24,395,2023-07-04,Karnataka,Email,60,Other,192217.83,0.2823529411764706,Very High
CUST04316,154149.34,38537.335,4,2023-10-31,2024-07-01,245,2023-05-03,Maharashtra,Referral,50,F,154149.34,0.4363636363636364,Very High
CUST04317,29298.99,29298.99,1,2023-08-01,2023-08-01,1,2023-05-07,Delhi,Referral,18,M,29298.99,0.9677419354838709,Low
CUST04318,2361.35,2361.35,1,2024-08-14,2024-08-14,1,2024-07-06,Gujarat,Referral,27,M,2361.35,0.9677419354838709,Very Low
CUST04319,12342.53,12342.53,1,2023-10-15,2023-10-15,1,2023-08-26,Gujarat,Paid Search,58,F,12342.53,0.9677419354838709,Very Low
CUST04321,150130.62,30026.124,5,2024-06-14,2024-12-13,183,2024-06-14,Tamil Nadu,Email,43,Other,150130.62,0.7042253521126761,Very High
CUST04322,351186.83999999997,58531.13999999999,6,2024-11-02,2024-12-26,55,2024-10-05,Tamil Nadu,Organic,45,M,351186.83999999997,2.1176470588235294,Very High
CUST04327,93912.95,46956.475,2,2024-03-16,2024-10-27,226,2024-02-16,Tamil Nadu,Direct,56,Other,93912.95,0.234375,High
CUST04329,86592.19,86592.19,1,2024-06-23,2024-06-23,1,2023-10-23,Tamil Nadu,Referral,64,F,86592.19,0.9677419354838709,High
CUST04332,123205.57,30801.3925,4,2023-09-19,2024-12-16,455,2023-07-14,West Bengal,Direct,19,M,123205.57,0.24742268041237117,High
CUST04333,194289.31,38857.862,5,2024-08-02,2024-11-16,107,2023-08-13,Gujarat,Social Media,49,M,194289.31,1.094890510948905,Very High
CUST04337,22272.08,22272.08,1,2024-12-18,2024-12-18,1,2024-11-06,West Bengal,Referral,65,F,22272.08,0.9677419354838709,Low
CUST04340,18032.13,18032.13,1,2024-12-21,2024-12-21,1,2024-08-31,West Bengal,Email,27,M,18032.13,0.9677419354838709,Low
CUST04342,23394.98,11697.49,2,2023-07-13,2024-12-18,525,2023-03-16,Karnataka,Social Media,57,M,23394.98,0.10810810810810811,Low
CUST04343,2431.05,2431.05,1,2024-12-11,2024-12-11,1,2023-01-09,West Bengal,Social Media,52,F,2431.05,0.9677419354838709,Very Low
CUST04344,32285.54,32285.54,1,2024-09-22,2024-09-22,1,2024-05-03,Tamil Nadu,Email,43,Other,32285.54,0.9677419354838709,Low
CUST04347,21683.55,21683.55,1,2024-01-16,2024-01-16,1,2023-05-28,Uttar Pradesh,Direct,21,M,21683.55,0.9677419354838709,Low
CUST04349,32783.57,16391.785,2,2024-11-29,2024-12-08,10,2024-11-15,Delhi,Direct,48,F,32783.57,1.5,Low
CUST04350,65113.590000000004,32556.795000000002,2,2023-07-08,2024-07-01,360,2023-05-04,Tamil Nadu,Referral,62,M,65113.590000000004,0.15384615384615385,Medium
CUST04351,87963.81,29321.27,3,2024-11-03,2024-12-13,41,2023-08-26,Gujarat,Organic,48,M,87963.81,1.267605633802817,High
CUST04354,25557.94,25557.94,1,2024-05-15,2024-05-15,1,2024-02-24,West Bengal,Organic,50,Other,25557.94,0.9677419354838709,Low
CUST04355,49088.25,49088.25,1,2024-12-28,2024-12-28,1,2024-01-24,Uttar Pradesh,Social Media,56,M,49088.25,0.9677419354838709,Medium
CUST04358,3567.45,3567.45,1,2024-06-11,2024-06-11,1,2023-05-14,Uttar Pradesh,Organic,36,F,3567.45,0.9677419354838709,Very Low
CUST04359,16325.28,8162.64,2,2024-06-29,2024-08-22,55,2023-08-23,West Bengal,Direct,53,Other,16325.28,0.7058823529411765,Very Low
CUST04360,4940.48,4940.48,1,2024-03-12,2024-03-12,1,2023-08-21,West Bengal,Referral,44,M,4940.48,0.9677419354838709,Very Low
CUST04361,51586.990000000005,25793.495000000003,2,2024-04-14,2024-11-26,227,2024-03-31,Gujarat,Social Media,28,M,51586.990000000005,0.23346303501945526,Medium
CUST04368,65650.70000000001,65650.70000000001,1,2024-10-26,2024-10-26,1,2024-03-29,Maharashtra,Referral,58,F,65650.70000000001,0.9677419354838709,Medium
CUST04369,4207.36,4207.36,1,2024-11-17,2024-11-17,1,2024-05-13,Gujarat,Organic,18,Other,4207.36,0.9677419354838709,Very Low
CUST04371,179411.25,89705.625,2,2024-08-19,2024-11-05,79,2023-07-10,Delhi,Paid Search,46,F,179411.25,0.5504587155963303,Very High
CUST04374,11956.57,11956.57,1,2024-10-23,2024-10-23,1,2024-10-22,West Bengal,Organic,23,M,11956.57,0.9677419354838709,Very Low
CUST04376,126345.23000000001,63172.615000000005,2,2024-12-13,2024-12-19,7,2024-11-11,Uttar Pradesh,Email,58,F,126345.23000000001,1.6216216216216215,High
CUST04377,205419.56,34236.59333333333,6,2023-09-04,2024-09-24,387,2023-08-22,Maharashtra,Email,18,M,205419.56,0.4316546762589928,Very High
CUST04379,137167.59,27433.518,5,2024-06-22,2024-11-19,151,2024-06-15,Rajasthan,Paid Search,30,M,137167.59,0.8287292817679558,High
CUST04380,99010.53,49505.265,2,2024-08-01,2024-10-31,92,2024-03-06,Delhi,Referral,18,F,99010.53,0.49180327868852464,High
CUST04381,6538.1900000000005,3269.0950000000003,2,2024-07-27,2024-09-18,54,2024-04-24,Rajasthan,Direct,44,F,6538.1900000000005,0.7142857142857143,Very Low
CUST04384,1056.58,1056.58,1,2024-04-12,2024-04-12,1,2023-08-27,Uttar Pradesh,Direct,48,F,1056.58,0.9677419354838709,Very Low
CUST04386,59130.39,19710.13,3,2024-10-12,2024-10-28,17,2024-06-26,West Bengal,Referral,53,F,59130.39,1.9148936170212767,Medium
CUST04390,3073.88,3073.88,1,2024-04-15,2024-04-15,1,2023-05-03,Uttar Pradesh,Organic,61,F,3073.88,0.9677419354838709,Very Low
CUST04391,170461.2,42615.3,4,2024-07-24,2024-12-08,138,2024-07-17,Uttar Pradesh,Direct,41,F,170461.2,0.7142857142857143,Very High
CUST04393,5550.82,5550.82,1,2023-05-06,2023-05-06,1,2023-02-09,Karnataka,Paid Search,30,M,5550.82,0.9677419354838709,Very Low
CUST04394,26628.94,26628.94,1,2024-04-24,2024-04-24,1,2023-04-09,Rajasthan,Email,57,Other,26628.94,0.9677419354838709,Low
CUST04397,39811.24,13270.413333333332,3,2024-07-11,2024-10-29,111,2024-04-15,Uttar Pradesh,Direct,61,Other,39811.24,0.6382978723404255,Low
CUST04398,92139.20000000001,92139.20000000001,1,2023-01-27,2023-01-27,1,2023-01-03,Delhi,Paid Search,19,M,92139.20000000001,0.9677419354838709,High
CUST04402,74191.23000000001,18547.807500000003,4,2024-11-14,2024-12-15,32,2024-11-13,Tamil Nadu,Referral,56,M,74191.23000000001,1.9354838709677422,Medium
CUST04405,83829.51,27943.17,3,2023-11-22,2024-01-04,44,2023-10-31,Uttar Pradesh,Organic,62,Other,83829.51,1.2162162162162162,High
CUST04406,161948.2,161948.2,1,2024-05-23,2024-05-23,1,2024-03-17,Karnataka,Organic,63,F,161948.2,0.9677419354838709,Very High
CUST04407,116400.54000000001,38800.18,3,2023-04-26,2024-08-12,475,2023-02-14,Rajasthan,Email,36,Other,116400.54000000001,0.17821782178217818,High
CUST04408,119901.16,59950.58,2,2024-10-28,2024-11-20,24,2024-03-01,Karnataka,Social Media,29,F,119901.16,1.1111111111111112,High
CUST04411,18296.32,9148.16,2,2024-05-25,2024-06-16,23,2024-03-01,Gujarat,Organic,48,Other,18296.32,1.1320754716981132,Low
CUST04412,62215.75,20738.583333333332,3,2023-04-11,2024-04-05,361,2023-04-06,Tamil Nadu,Direct,53,M,62215.75,0.23017902813299232,Medium
CUST04413,13600.25,13600.25,1,2024-12-25,2024-12-25,1,2023-08-14,Maharashtra,Direct,59,Other,13600.25,0.9677419354838709,Very Low
CUST04414,189776.25,63258.75,3,2023-11-11,2024-01-18,69,2023-04-20,Gujarat,Direct,56,M,189776.25,0.9090909090909092,Very High
CUST04416,85560.34999999999,42780.174999999996,2,2024-04-22,2024-05-01,10,2023-07-13,Uttar Pradesh,Direct,42,Other,85560.34999999999,1.5,High
CUST04424,77591.36,77591.36,1,2024-06-17,2024-06-17,1,2024-04-01,Rajasthan,Email,33,M,77591.36,0.9677419354838709,High
CUST04425,91756.06000000001,30585.353333333336,3,2024-02-05,2024-10-31,270,2023-03-30,Karnataka,Organic,59,Other,91756.06000000001,0.3,High
CUST04426,146073.3,48691.1,3,2024-09-10,2024-11-20,72,2024-09-03,Rajasthan,Referral,28,Other,146073.3,0.8823529411764706,Very High
CUST04429,45006.95,22503.475,2,2024-07-30,2024-08-26,28,2024-06-13,Karnataka,Paid Search,32,M,45006.95,1.0344827586206897,Medium
CUST04430,3110.21,3110.21,1,2024-11-22,2024-11-22,1,2023-08-05,Maharashtra,Organic,62,Other,3110.21,0.9677419354838709,Very Low
CUST04433,69385.5,34692.75,2,2024-10-15,2024-12-19,66,2024-07-03,Rajasthan,Referral,25,M,69385.5,0.625,Medium
CUST04435,126812.72,21135.453333333335,6,2024-08-17,2024-11-13,89,2024-08-01,Karnataka,Organic,64,M,126812.72,1.5126050420168067,High
CUST04436,65096.159999999996,65096.159999999996,1,2024-02-18,2024-02-18,1,2023-03-30,Uttar Pradesh,Direct,33,Other,65096.159999999996,0.9677419354838709,Medium
CUST04437,9053.45,9053.45,1,2024-11-04,2024-11-04,1,2023-11-25,Karnataka,Email,21,F,9053.45,0.9677419354838709,Very Low
CUST04438,25541.79,25541.79,1,2024-03-30,2024-03-30,1,2024-03-22,Uttar Pradesh,Email,59,M,25541.79,0.9677419354838709,Low
CUST04439,97078.47,48539.235,2,2024-12-29,2024-12-29,1,2024-10-14,Tamil Nadu,Social Media,44,Other,97078.47,1.9354838709677418,High
CUST04440,38005.17,38005.17,1,2024-09-29,2024-09-29,1,2023-01-02,Gujarat,Organic,20,M,38005.17,0.9677419354838709,Low
CUST04441,80920.48000000001,80920.48000000001,1,2024-11-06,2024-11-06,1,2024-07-22,Tamil Nadu,Organic,47,F,80920.48000000001,0.9677419354838709,High
CUST04443,157869.31999999998,78934.65999999999,2,2024-04-23,2024-10-23,184,2023-12-22,West Bengal,Organic,39,M,157869.31999999998,0.2803738317757009,Very High
CUST04444,66542.83,33271.415,2,2024-09-08,2024-12-06,90,2024-06-14,Maharashtra,Referral,60,F,66542.83,0.5,Medium
CUST04445,5041.72,5041.72,1,2024-06-11,2024-06-11,1,2024-05-13,West Bengal,Organic,22,M,5041.72,0.9677419354838709,Very Low
CUST04446,25071.91,8357.303333333333,3,2024-09-05,2024-09-28,24,2024-07-14,West Bengal,Social Media,23,Other,25071.91,1.6666666666666665,Low
CUST04448,3859.11,3859.11,1,2024-06-05,2024-06-05,1,2024-03-26,Rajasthan,Social Media,24,F,3859.11,0.9677419354838709,Very Low
CUST04450,46079.950000000004,23039.975000000002,2,2024-01-01,2024-04-26,117,2023-12-04,Maharashtra,Email,30,F,46079.950000000004,0.4081632653061224,Medium
CUST04451,365822.57999999996,30485.214999999997,12,2023-12-31,2024-11-22,328,2023-12-23,West Bengal,Social Media,53,M,365822.57999999996,1.005586592178771,Very High
CUST04452,13733.03,13733.03,1,2024-03-26,2024-03-26,1,2023-09-19,West Bengal,Paid Search,42,Other,13733.03,0.9677419354838709,Very Low
CUST04453,25639.28,25639.28,1,2024-12-18,2024-12-18,1,2024-12-08,Rajasthan,Email,32,Other,25639.28,0.9677419354838709,Low
CUST04454,47344.4,47344.4,1,2024-05-21,2024-05-21,1,2023-08-25,West Bengal,Referral,51,Other,47344.4,0.9677419354838709,Medium
CUST04455,32557.22,32557.22,1,2024-02-05,2024-02-05,1,2023-07-12,Rajasthan,Organic,41,M,32557.22,0.9677419354838709,Low
CUST04456,1058.05,1058.05,1,2024-01-18,2024-01-18,1,2023-07-13,Gujarat,Referral,29,F,1058.05,0.9677419354838709,Very Low
CUST04459,84608.64,42304.32,2,2024-11-15,2024-12-13,29,2023-03-14,Maharashtra,Paid Search,45,Other,84608.64,1.0169491525423728,High
CUST04461,107312.97,53656.485,2,2024-02-04,2024-09-13,223,2024-01-14,Delhi,Organic,37,M,107312.97,0.23715415019762845,High
CUST04465,25848.57,25848.57,1,2024-10-15,2024-10-15,1,2024-01-25,Karnataka,Direct,26,F,25848.57,0.9677419354838709,Low
CUST04467,97147.07,32382.35666666667,3,2024-04-19,2024-12-20,246,2024-04-05,Karnataka,Direct,59,Other,97147.07,0.32608695652173914,High
CUST04468,47113.22,23556.61,2,2024-12-16,2024-12-17,2,2024-12-14,Delhi,Organic,56,Other,47113.22,1.875,Medium
CUST04470,27925.75,13962.875,2,2023-10-08,2024-08-29,327,2023-08-17,Delhi,Email,48,F,27925.75,0.1680672268907563,Low
CUST04471,11992.35,11992.35,1,2023-06-30,2023-06-30,1,2023-03-05,Karnataka,Organic,63,F,11992.35,0.9677419354838709,Very Low
CUST04472,86133.2,86133.2,1,2024-09-26,2024-09-26,1,2024-05-03,Gujarat,Paid Search,24,Other,86133.2,0.9677419354838709,High
CUST04474,18028.510000000002,18028.510000000002,1,2024-02-15,2024-02-15,1,2023-04-18,Maharashtra,Referral,50,M,18028.510000000002,0.9677419354838709,Low
CUST04475,78121.26000000001,78121.26000000001,1,2024-11-02,2024-11-02,1,2024-07-29,Maharashtra,Paid Search,26,F,78121.26000000001,0.9677419354838709,High
CUST04476,212031.68000000002,70677.22666666667,3,2024-01-01,2024-07-17,199,2023-04-05,Rajasthan,Direct,54,M,212031.68000000002,0.3930131004366812,Very High
CUST04480,6680.96,3340.48,2,2024-04-14,2024-12-23,254,2023-12-20,Delhi,Email,57,F,6680.96,0.2112676056338028,Very Low
CUST04483,118413.6,118413.6,1,2024-10-30,2024-10-30,1,2023-10-19,Rajasthan,Organic,26,F,118413.6,0.9677419354838709,High
CUST04486,26912.920000000002,26912.920000000002,1,2024-10-28,2024-10-28,1,2024-04-30,Maharashtra,Organic,54,F,26912.920000000002,0.9677419354838709,Low
CUST04487,74620.04,37310.02,2,2024-06-11,2024-11-15,158,2023-05-21,Maharashtra,Paid Search,47,M,74620.04,0.3191489361702128,Medium
CUST04489,680.26,680.26,1,2024-12-20,2024-12-20,1,2024-10-18,Maharashtra,Social Media,32,F,680.26,0.9677419354838709,Very Low
CUST04493,3676.37,3676.37,1,2023-02-24,2023-02-24,1,2023-01-17,Uttar Pradesh,Direct,23,Other,3676.37,0.9677419354838709,Very Low
CUST04494,46668.69,23334.345,2,2023-10-07,2024-02-22,139,2023-09-21,Uttar Pradesh,Direct,38,Other,46668.69,0.35502958579881655,Medium
CUST04495,7988.84,7988.84,1,2023-11-30,2023-11-30,1,2023-05-01,Uttar Pradesh,Direct,27,Other,7988.84,0.9677419354838709,Very Low
CUST04496,177019.25,35403.85,5,2023-10-03,2024-08-06,309,2023-08-03,Rajasthan,Email,53,Other,177019.25,0.44247787610619466,Very High
CUST04497,93044.17,31014.72333333333,3,2023-10-23,2024-04-17,178,2023-03-19,Tamil Nadu,Social Media,26,Other,93044.17,0.43269230769230765,High
CUST04500,47295.69,47295.69,1,2024-10-10,2024-10-10,1,2023-03-11,Rajasthan,Social Media,52,M,47295.69,0.9677419354838709,Medium
CUST04501,94712.92,47356.46,2,2024-10-19,2024-11-01,14,2024-10-11,Tamil Nadu,Organic,20,F,94712.92,1.3636363636363635,High
CUST04502,7192.57,7192.57,1,2024-08-31,2024-08-31,1,2023-12-03,Gujarat,Paid Search,40,Other,7192.57,0.9677419354838709,Very Low
CUST04505,105837.66,35279.22,3,2024-10-02,2024-12-01,61,2024-08-23,Rajasthan,Email,33,F,105837.66,0.989010989010989,High
CUST04506,61468.16,30734.08,2,2024-10-13,2024-11-27,46,2024-07-13,Delhi,Email,21,F,61468.16,0.7894736842105263,Medium
CUST04509,10003.71,10003.71,1,2024-10-09,2024-10-09,1,2023-03-28,Tamil Nadu,Social Media,37,Other,10003.71,0.9677419354838709,Very Low
CUST04512,255702.40000000002,36528.91428571429,7,2024-01-06,2024-09-17,256,2023-11-28,Delhi,Social Media,39,M,255702.40000000002,0.7342657342657343,Very High
CUST04513,105974.09,52987.045,2,2024-10-21,2024-11-28,39,2023-03-13,Rajasthan,Social Media,63,M,105974.09,0.8695652173913044,High
CUST04514,77955.45,38977.725,2,2023-09-17,2024-07-29,317,2023-09-04,West Bengal,Referral,57,F,77955.45,0.1729106628242075,High
CUST04516,228836.5,76278.83333333333,3,2024-02-09,2024-10-01,236,2023-07-23,Tamil Nadu,Paid Search,64,M,228836.5,0.3383458646616541,Very High
CUST04517,256368.69,85456.23,3,2024-04-22,2024-10-12,174,2023-04-18,Maharashtra,Social Media,38,M,256368.69,0.4411764705882353,Very High
CUST04518,3267.1,3267.1,1,2024-10-03,2024-10-03,1,2024-09-26,Maharashtra,Direct,62,F,3267.1,0.9677419354838709,Very Low
CUST04521,17773.8,17773.8,1,2024-12-19,2024-12-19,1,2024-01-13,West Bengal,Email,61,M,17773.8,0.9677419354838709,Low
CUST04522,68223.49,68223.49,1,2024-12-20,2024-12-20,1,2024-10-22,Delhi,Social Media,63,F,68223.49,0.9677419354838709,Medium
CUST04523,52466.03,52466.03,1,2024-11-20,2024-11-20,1,2024-10-28,West Bengal,Direct,62,M,52466.03,0.9677419354838709,Medium
CUST04525,34509.17,17254.585,2,2023-06-24,2024-03-31,282,2023-02-24,Gujarat,Social Media,35,Other,34509.17,0.1923076923076923,Low
CUST04528,72905.18000000001,24301.72666666667,3,2023-06-13,2024-12-03,540,2023-05-21,Gujarat,Organic,28,F,72905.18000000001,0.15789473684210525,Medium
CUST04529,89742.01999999999,44871.009999999995,2,2024-07-13,2024-07-27,15,2023-08-10,Maharashtra,Social Media,25,F,89742.01999999999,1.3333333333333333,High
CUST04530,225621.02000000002,112810.51000000001,2,2023-10-25,2024-12-01,404,2023-07-19,Tamil Nadu,Paid Search,40,Other,225621.02000000002,0.1382488479262673,Very High
CUST04531,206404.47,41280.894,5,2024-10-05,2024-12-16,73,2024-09-20,Uttar Pradesh,Direct,57,F,206404.47,1.4563106796116505,Very High
CUST04534,15157.17,15157.17,1,2024-12-26,2024-12-26,1,2024-11-04,Rajasthan,Email,21,F,15157.17,0.9677419354838709,Very Low
CUST04535,110784.39,55392.195,2,2024-11-03,2024-11-24,22,2024-09-20,Gujarat,Organic,32,Other,110784.39,1.1538461538461537,High
CUST04536,1303.54,1303.54,1,2024-12-18,2024-12-18,1,2024-12-17,Karnataka,Organic,43,F,1303.54,0.9677419354838709,Very Low
CUST04537,65825.19,32912.595,2,2024-11-06,2024-12-10,35,2023-12-03,Tamil Nadu,Direct,18,M,65825.19,0.9230769230769229,Medium
CUST04542,32045.07,32045.07,1,2024-12-04,2024-12-04,1,2024-05-11,Delhi,Social Media,33,F,32045.07,0.9677419354838709,Low
CUST04543,159628.5,39907.125,4,2023-07-31,2024-11-13,472,2023-06-04,Gujarat,Organic,41,F,159628.5,0.2390438247011952,Very High
CUST04545,92719.55,46359.775,2,2023-07-11,2024-12-13,522,2023-04-10,Maharashtra,Organic,43,Other,92719.55,0.10869565217391305,High
CUST04546,87715.98,43857.99,2,2023-10-14,2023-11-07,25,2023-07-23,West Bengal,Organic,52,F,87715.98,1.0909090909090908,High
CUST04547,90375.68,45187.84,2,2024-10-25,2024-12-01,38,2024-07-15,Rajasthan,Social Media,20,Other,90375.68,0.8823529411764706,High
CUST04550,8606.119999999999,8606.119999999999,1,2024-03-29,2024-03-29,1,2023-12-12,Uttar Pradesh,Email,62,F,8606.119999999999,0.9677419354838709,Very Low
CUST04551,69278.36,23092.786666666667,3,2024-10-08,2024-12-10,64,2024-09-14,Tamil Nadu,Organic,43,F,69278.36,0.9574468085106383,Medium
CUST04552,59138.09,59138.09,1,2024-09-16,2024-09-16,1,2023-12-16,Rajasthan,Paid Search,39,F,59138.09,0.9677419354838709,Medium
CUST04554,143560.65,71780.325,2,2024-09-07,2024-09-10,4,2024-08-24,Maharashtra,Referral,31,F,143560.65,1.7647058823529411,Very High
CUST04555,12777.9,12777.9,1,2024-11-08,2024-11-08,1,2023-10-17,Gujarat,Paid Search,43,M,12777.9,0.9677419354838709,Very Low
CUST04556,90612.31,30204.103333333333,3,2024-02-11,2024-09-23,226,2023-12-24,Uttar Pradesh,Referral,52,F,90612.31,0.3515625,High
CUST04557,2246.27,2246.27,1,2024-12-24,2024-12-24,1,2024-07-05,Delhi,Direct,29,Other,2246.27,0.9677419354838709,Very Low
CUST04558,36373.81,36373.81,1,2024-03-25,2024-03-25,1,2023-07-23,Delhi,Paid Search,37,F,36373.81,0.9677419354838709,Low
CUST04562,141258.5,70629.25,2,2023-11-22,2024-01-30,70,2023-08-29,West Bengal,Paid Search,18,M,141258.5,0.6,High
CUST04564,24361.58,24361.58,1,2024-11-18,2024-11-18,1,2024-04-06,Tamil Nadu,Email,18,F,24361.58,0.9677419354838709,Low
CUST04566,173693.41999999998,43423.354999999996,4,2024-08-11,2024-11-04,86,2024-07-17,Rajasthan,Email,29,M,173693.41999999998,1.0344827586206897,Very High
CUST04567,7563.46,7563.46,1,2024-03-25,2024-03-25,1,2024-02-14,Delhi,Social Media,28,F,7563.46,0.9677419354838709,Very Low
CUST04569,74686.45999999999,74686.45999999999,1,2024-10-20,2024-10-20,1,2023-03-08,Delhi,Direct,27,F,74686.45999999999,0.9677419354838709,Medium
CUST04570,148458.69999999998,74229.34999999999,2,2024-11-25,2024-11-30,6,2024-11-18,Gujarat,Email,29,M,148458.69999999998,1.6666666666666667,Very High
CUST04571,15218.58,15218.58,1,2024-04-24,2024-04-24,1,2024-03-05,Uttar Pradesh,Referral,19,Other,15218.58,0.9677419354838709,Very Low
CUST04572,2102.54,2102.54,1,2024-04-28,2024-04-28,1,2023-12-28,Delhi,Referral,25,M,2102.54,0.9677419354838709,Very Low
CUST04573,1415.87,1415.87,1,2024-11-25,2024-11-25,1,2024-11-21,Gujarat,Paid Search,63,Other,1415.87,0.9677419354838709,Very Low
CUST04575,6713.46,6713.46,1,2024-06-24,2024-06-24,1,2023-04-17,Delhi,Direct,56,Other,6713.46,0.9677419354838709,Very Low
CUST04577,60652.85,60652.85,1,2024-12-18,2024-12-18,1,2023-10-12,Rajasthan,Organic,61,F,60652.85,0.9677419354838709,Medium
CUST04578,66170.24,16542.56,4,2023-06-20,2024-12-21,551,2023-06-16,Karnataka,Organic,25,Other,66170.24,0.20654044750430292,Medium
CUST04580,59877.130000000005,59877.130000000005,1,2024-11-27,2024-11-27,1,2024-09-07,Karnataka,Email,38,Other,59877.130000000005,0.9677419354838709,Medium
CUST04582,24765.19,24765.19,1,2024-01-27,2024-01-27,1,2023-09-28,Karnataka,Email,51,M,24765.19,0.9677419354838709,Low
CUST04584,63982.28,21327.426666666666,3,2024-05-01,2024-11-02,186,2024-03-01,Tamil Nadu,Email,42,Other,63982.28,0.41666666666666663,Medium
CUST04588,4416.69,4416.69,1,2024-11-16,2024-11-16,1,2023-04-16,Maharashtra,Paid Search,53,M,4416.69,0.9677419354838709,Very Low
CUST04590,156241.22,78120.61,2,2023-01-27,2024-08-01,553,2023-01-06,Delhi,Organic,34,M,156241.22,0.10291595197255575,Very High
